(-4,071979; 0,0001000166; -1,266721)
(-4,067417; 0,0001000166; -1,27562)
(-4,062806; 9,989738E-05; -1,284493)
(-4,058147; 9,989738E-05; -1,293342)
(-4,053442; 0,0001000166; -1,302166)
(-4,04869; 0,0001000166; -1,310965)
(-4,043893; 9,989738E-05; -1,319739)
(-4,039051; 9,989738E-05; -1,328489)
(-4,034165; 0,0001000166; -1,337214)
(-4,029235; 0,0001000166; -1,345914)
(-4,024263; 9,989738E-05; -1,35459)
(-4,019248; 9,989738E-05; -1,363242)
(-4,014192; 0,0001000166; -1,37187)
(-4,009095; 0,0001000166; -1,380473)
(-4,003958; 9,989738E-05; -1,389053)
(-3,998782; 9,989738E-05; -1,397609)
(-3,993566; 0,0001000166; -1,406141)
(-3,988312; 0,0001000166; -1,41465)
(-3,983021; 9,989738E-05; -1,423135)
(-3,977693; 9,989738E-05; -1,431597)
(-3,972327; 0,0001000166; -1,440036)
(-3,966927; 0,0001000166; -1,448452)
(-3,96149; 9,989738E-05; -1,456845)
(-3,956019; 9,989738E-05; -1,465216)
(-3,950514; 0,0001000166; -1,473564)
(-3,944975; 0,0001000166; -1,48189)
(-3,939403; 9,989738E-05; -1,490194)
(-3,933799; 9,989738E-05; -1,498476)
(-3,928162; 0,0001000166; -1,506736)
(-3,922494; 0,0001000166; -1,514975)
(-3,916795; 9,989738E-05; -1,523192)
(-3,911066; 9,989738E-05; -1,531388)
(-3,905307; 0,0001000166; -1,539563)
(-3,899518; 0,0001000166; -1,547717)
(-3,893701; 9,989738E-05; -1,555851)
(-3,887855; 9,989738E-05; -1,563964)
(-3,881981; 0,0001000166; -1,572057)
(-3,876079; 0,0001000166; -1,58013)
(-3,870151; 9,989738E-05; -1,588183)
(-3,864196; 9,989738E-05; -1,596217)
(-3,858215; 0,0001000166; -1,604231)
(-3,852208; 0,0001000166; -1,612226)
(-3,846176; 9,989738E-05; -1,620202)
(-3,84012; 9,989738E-05; -1,628159)
(-3,834039; 0,0001000166; -1,636098)
(-3,827934; 0,0001000166; -1,644018)
(-3,821805; 9,989738E-05; -1,65192)
(-3,815654; 9,989738E-05; -1,659804)
(-3,80948; 0,0001000166; -1,667671)
(-3,803284; 0,0001000166; -1,67552)
(-3,797066; 9,989738E-05; -1,683352)
(-3,790826; 9,989738E-05; -1,691166)
(-3,784565; 0,0001000166; -1,698964)
(-3,778284; 0,0001000166; -1,706745)
(-3,771982; 9,989738E-05; -1,714509)
(-3,765661; 9,989738E-05; -1,722258)
(-3,75932; 0,0001000166; -1,72999)
(-3,752959; 0,0001000166; -1,737707)
(-3,74658; 9,989738E-05; -1,745407)
(-3,740182; 9,989738E-05; -1,753093)
(-3,733766; 0,0001000166; -1,760763)
(-3,727332; 0,0001000166; -1,768418)
(-3,72088; 9,989738E-05; -1,776059)
(-3,714411; 9,989738E-05; -1,783685)
(-3,707926; 0,0001000166; -1,791297)
(-3,701424; 0,0001000166; -1,798894)
(-3,694905; 9,989738E-05; -1,806478)
(-3,688371; 9,989738E-05; -1,814048)
(-3,681821; 0,0001000166; -1,821604)
(-3,675256; 0,0001000166; -1,829147)
(-3,668675; 9,989738E-05; -1,836677)
(-3,662044; 9,989738E-05; -1,844162)
(-3,655362; 0,0001000166; -1,851601)
(-3,64863; 0,0001000166; -1,858997)
(-3,64185; 9,989738E-05; -1,866347)
(-3,635022; 9,989738E-05; -1,873653)
(-3,628148; 0,0001000166; -1,880916)
(-3,621228; 0,0001000166; -1,888134)
(-3,614262; 9,989738E-05; -1,895309)
(-3,607253; 9,989738E-05; -1,902441)
(-3,600199; 0,0001000166; -1,90953)
(-3,593104; 0,0001000166; -1,916577)
(-3,585966; 9,989738E-05; -1,923581)
(-3,578788; 9,989738E-05; -1,930543)
(-3,571569; 0,0001000166; -1,937463)
(-3,564311; 0,0001000166; -1,944342)
(-3,557014; 9,989738E-05; -1,95118)
(-3,54968; 9,989738E-05; -1,957977)
(-3,542307; 0,0001000166; -1,964734)
(-3,534899; 0,0001000166; -1,97145)
(-3,527454; 9,989738E-05; -1,978127)
(-3,519975; 9,989738E-05; -1,984765)
(-3,512461; 0,0001000166; -1,991363)
(-3,504913; 0,0001000166; -1,997923)
(-3,497332; 9,989738E-05; -2,004444)
(-3,489718; 9,989738E-05; -2,010928)
(-3,482073; 0,0001000166; -2,017374)
(-3,474396; 0,0001000166; -2,023782)
(-3,466689; 9,989738E-05; -2,030154)
(-3,458952; 9,989738E-05; -2,036489)
(-3,451185; 0,0001000166; -2,042788)
(-3,44339; 0,0001000166; -2,049051)
(-3,435566; 9,989738E-05; -2,055279)
(-3,427714; 9,989738E-05; -2,061472)
(-3,419835; 0,0001000166; -2,067631)
(-3,41193; 0,0001000166; -2,073755)
(-3,403998; 9,989738E-05; -2,079845)
(-3,396041; 9,989738E-05; -2,085901)
(-3,388059; 0,0001000166; -2,091925)
(-3,380052; 0,0001000166; -2,097916)
(-3,372022; 9,989738E-05; -2,103875)
(-3,363967; 9,989738E-05; -2,109802)
(-3,35589; 0,0001000166; -2,115697)
(-3,347789; 0,0001000166; -2,121561)
(-3,339667; 9,989738E-05; -2,127394)
(-3,331523; 9,989738E-05; -2,133197)
(-3,323357; 0,0001000166; -2,138969)
(-3,315171; 0,0001000166; -2,144713)
(-3,306964; 9,989738E-05; -2,150426)
(-3,298737; 9,989738E-05; -2,156111)
(-3,290491; 0,0001000166; -2,161768)
(-3,282225; 0,0001000166; -2,167396)
(-3,273941; 9,989738E-05; -2,172997)
(-3,265638; 9,989738E-05; -2,17857)
(-3,257317; 0,0001000166; -2,184116)
(-3,248978; 0,0001000166; -2,189636)
(-3,240622; 9,989738E-05; -2,195129)
(-3,232249; 9,989738E-05; -2,200597)
(-3,22386; 0,0001000166; -2,206039)
(-3,215454; 0,0001000166; -2,211456)
(-3,207032; 9,989738E-05; -2,216848)
(-3,198595; 9,989738E-05; -2,222215)
(-3,190142; 0,0001000166; -2,227559)
(-3,181674; 0,0001000166; -2,232879)
(-3,173192; 9,989738E-05; -2,238175)
(-3,164696; 9,989738E-05; -2,243449)
(-3,156185; 0,0001000166; -2,2487)
(-3,147661; 0,0001000166; -2,253928)
(-3,139123; 9,989738E-05; -2,259135)
(-3,130573; 9,989738E-05; -2,26432)
(-3,122009; 0,0001000166; -2,269484)
(-3,113433; 0,0001000166; -2,274626)
(-3,104844; 9,989738E-05; -2,279748)
(-3,096244; 9,989738E-05; -2,28485)
(-3,087631; 0,0001000166; -2,289932)
(-3,079007; 0,0001000166; -2,294995)
(-3,070372; 9,989738E-05; -2,300038)
(-3,061726; 9,989738E-05; -2,305062)
(-3,053069; 0,0001000166; -2,310068)
(-3,044401; 0,0001000166; -2,315055)
(-3,035723; 9,989738E-05; -2,320024)
(-3,027035; 9,989738E-05; -2,324976)
(-3,018337; 0,0001000166; -2,32991)
(-3,009629; 0,0001000166; -2,334827)
(-3,000912; 9,989738E-05; -2,339727)
(-2,992186; 9,989738E-05; -2,344611)
(-2,983451; 0,0001000166; -2,349479)
(-2,974707; 0,0001000166; -2,354331)
(-2,965954; 9,989738E-05; -2,359167)
(-2,957193; 9,989738E-05; -2,363988)
(-2,948423; 0,0001000166; -2,368793)
(-2,939646; 0,0001000166; -2,373585)
(-2,930861; 9,989738E-05; -2,378361)
(-2,922067; 9,989738E-05; -2,383124)
(-2,913267; 0,0001000166; -2,387873)
(-2,904459; 0,0001000166; -2,392608)
(-2,895644; 9,989738E-05; -2,397329)
(-2,886822; 9,989738E-05; -2,402038)
(-2,877993; 0,0001000166; -2,406734)
(-2,869157; 0,0001000166; -2,411417)
(-2,860315; 9,989738E-05; -2,416088)
(-2,851451; 9,989738E-05; -2,420716)
(-2,842564; 0,0001000166; -2,425303)
(-2,833657; 0,0001000166; -2,429848)
(-2,824729; 9,989738E-05; -2,434351)
(-2,81578; 9,989738E-05; -2,438815)
(-2,806811; 0,0001000166; -2,443238)
(-2,797823; 0,0001000166; -2,447622)
(-2,788816; 9,989738E-05; -2,451966)
(-2,779791; 9,989738E-05; -2,456271)
(-2,770747; 0,0001000166; -2,460538)
(-2,761685; 0,0001000166; -2,464768)
(-2,752606; 9,989738E-05; -2,46896)
(-2,74351; 9,989738E-05; -2,473114)
(-2,734398; 0,0001000166; -2,477233)
(-2,725269; 0,0001000166; -2,481315)
(-2,716124; 9,989738E-05; -2,485362)
(-2,706964; 9,989738E-05; -2,489373)
(-2,697789; 0,0001000166; -2,49335)
(-2,688599; 0,0001000166; -2,497293)
(-2,679394; 9,989738E-05; -2,501201)
(-2,670176; 9,989738E-05; -2,505076)
(-2,660943; 0,0001000166; -2,508918)
(-2,651697; 0,0001000166; -2,512727)
(-2,642438; 9,989738E-05; -2,516505)
(-2,633166; 9,989738E-05; -2,520251)
(-2,623881; 0,0001000166; -2,523965)
(-2,614584; 0,0001000166; -2,527648)
(-2,605275; 9,989738E-05; -2,531301)
(-2,595954; 9,989738E-05; -2,534924)
(-2,586622; 0,0001000166; -2,538517)
(-2,577279; 0,0001000166; -2,54208)
(-2,567924; 9,989738E-05; -2,545615)
(-2,558559; 9,989738E-05; -2,549122)
(-2,549184; 0,0001000166; -2,5526)
(-2,539798; 0,0001000166; -2,556051)
(-2,530402; 9,989738E-05; -2,559474)
(-2,520997; 9,989738E-05; -2,562871)
(-2,511582; 0,0001000166; -2,566241)
(-2,502157; 0,0001000166; -2,569584)
(-2,492724; 9,989738E-05; -2,572902)
(-2,483282; 9,989738E-05; -2,576195)
(-2,47383; 0,0001000166; -2,579463)
(-2,464371; 0,0001000166; -2,582706)
(-2,454903; 9,989738E-05; -2,585925)
(-2,445427; 9,989738E-05; -2,589119)
(-2,435943; 0,0001000166; -2,592291)
(-2,426452; 0,0001000166; -2,595439)
(-2,416953; 9,989738E-05; -2,598564)
(-2,407446; 9,989738E-05; -2,601667)
(-2,397933; 0,0001000166; -2,604747)
(-2,388412; 0,0001000166; -2,607806)
(-2,378884; 9,989738E-05; -2,610843)
(-2,36935; 9,989738E-05; -2,613859)
(-2,359809; 0,0001000166; -2,616854)
(-2,350262; 0,0001000166; -2,619829)
(-2,340708; 9,989738E-05; -2,622784)
(-2,331148; 9,989738E-05; -2,625719)
(-2,321583; 0,0001000166; -2,628634)
(-2,312011; 0,0001000166; -2,63153)
(-2,302434; 9,989738E-05; -2,634407)
(-2,292851; 9,989738E-05; -2,637265)
(-2,283263; 0,0001000166; -2,640106)
(-2,27367; 0,0001000166; -2,642928)
(-2,264071; 9,989738E-05; -2,645733)
(-2,254467; 9,989738E-05; -2,64852)
(-2,244859; 0,0001000166; -2,65129)
(-2,235245; 0,0001000166; -2,654043)
(-2,225627; 9,989738E-05; -2,65678)
(-2,216004; 9,989738E-05; -2,659501)
(-2,206377; 0,0001000166; -2,662205)
(-2,196745; 0,0001000166; -2,664894)
(-2,187109; 9,989738E-05; -2,667567)
(-2,177469; 9,989738E-05; -2,670226)
(-2,167825; 0,0001000166; -2,672869)
(-2,158176; 0,0001000166; -2,675498)
(-2,148524; 9,989738E-05; -2,678113)
(-2,138868; 9,989738E-05; -2,680713)
(-2,129209; 0,0001000166; -2,6833)
(-2,119545; 0,0001000166; -2,685873)
(-2,109879; 9,989738E-05; -2,688432)
(-2,100208; 9,989738E-05; -2,690979)
(-2,090534; 0,0001000166; -2,693512)
(-2,080858; 0,0001000166; -2,696033)
(-2,071177; 9,989738E-05; -2,698542)
(-2,061494; 9,989738E-05; -2,701039)
(-2,051807; 0,0001000166; -2,703523)
(-2,042118; 0,0001000166; -2,705996)
(-2,032426; 9,989738E-05; -2,708457)
(-2,02273; 9,989738E-05; -2,710908)
(-2,013032; 0,0001000166; -2,713347)
(-2,003332; 0,0001000166; -2,715775)
(-1,993629; 9,989738E-05; -2,718193)
(-1,983923; 9,989738E-05; -2,7206)
(-1,974214; 0,0001000166; -2,722997)
(-1,964503; 0,0001000166; -2,725384)
(-1,95479; 9,989738E-05; -2,727762)
(-1,945074; 9,989738E-05; -2,730129)
(-1,935356; 0,0001000166; -2,732488)
(-1,925636; 0,0001000166; -2,734837)
(-1,915914; 9,989738E-05; -2,737177)
(-1,906189; 9,989738E-05; -2,739509)
(-1,896457; 0,0001000166; -2,741806)
(-1,886717; 0,0001000166; -2,74407)
(-1,876969; 9,989738E-05; -2,746301)
(-1,867213; 9,989738E-05; -2,748499)
(-1,857451; 0,0001000166; -2,750665)
(-1,847681; 0,0001000166; -2,752799)
(-1,837904; 9,989738E-05; -2,754902)
(-1,828121; 9,989738E-05; -2,756973)
(-1,818332; 0,0001000166; -2,759014)
(-1,808536; 0,0001000166; -2,761024)
(-1,798734; 9,989738E-05; -2,763004)
(-1,788926; 9,989738E-05; -2,764955)
(-1,779112; 0,0001000166; -2,766876)
(-1,769293; 0,0001000166; -2,768769)
(-1,759468; 9,989738E-05; -2,770633)
(-1,749639; 0,0001000166; -2,77247)
(-1,739803; 9,989738E-05; -2,774278)
(-1,729963; 0,0001000166; -2,776059)
(-1,720118; 0,0001000166; -2,777813)
(-1,710269; 9,989738E-05; -2,779541)
(-1,700414; 9,989738E-05; -2,781242)
(-1,690556; 0,0001000166; -2,782917)
(-1,680693; 0,0001000166; -2,784566)
(-1,670825; 9,989738E-05; -2,786191)
(-1,660954; 9,989738E-05; -2,78779)
(-1,651079; 0,0001000166; -2,789364)
(-1,6412; 0,0001000166; -2,790915)
(-1,631317; 9,989738E-05; -2,792441)
(-1,621431; 9,989738E-05; -2,793944)
(-1,611541; 0,0001000166; -2,795423)
(-1,601647; 0,0001000166; -2,79688)
(-1,591751; 9,989738E-05; -2,798313)
(-1,581851; 9,989738E-05; -2,799724)
(-1,571948; 0,0001000166; -2,801114)
(-1,562042; 0,0001000166; -2,802481)
(-1,552132; 9,989738E-05; -2,803827)
(-1,542221; 9,989738E-05; -2,805152)
(-1,532306; 0,0001000166; -2,806456)
(-1,522389; 0,0001000166; -2,807739)
(-1,512469; 9,989738E-05; -2,809002)
(-1,502546; 9,989738E-05; -2,810245)
(-1,492621; 0,0001000166; -2,811468)
(-1,482694; 0,0001000166; -2,812672)
(-1,472764; 9,989738E-05; -2,813856)
(-1,462833; 9,989738E-05; -2,815022)
(-1,452899; 0,0001000166; -2,816169)
(-1,442963; 0,0001000166; -2,817297)
(-1,433024; 9,989738E-05; -2,818408)
(-1,423084; 9,989738E-05; -2,8195)
(-1,413142; 0,0001000166; -2,820575)
(-1,403198; 0,0001000166; -2,821633)
(-1,393252; 9,989738E-05; -2,822673)
(-1,383305; 9,989738E-05; -2,823697)
(-1,373356; 0,0001000166; -2,824704)
(-1,363405; 0,0001000166; -2,825695)
(-1,353453; 9,989738E-05; -2,826669)
(-1,343499; 9,989738E-05; -2,827628)
(-1,333543; 0,0001000166; -2,828571)
(-1,323586; 0,0001000166; -2,829499)
(-1,313628; 9,989738E-05; -2,830411)
(-1,303668; 9,989738E-05; -2,831308)
(-1,293707; 0,0001000166; -2,832191)
(-1,283745; 0,0001000166; -2,833059)
(-1,273782; 9,989738E-05; -2,833913)
(-1,263817; 9,989738E-05; -2,834752)
(-1,253851; 0,0001000166; -2,835578)
(-1,243884; 0,0001000166; -2,83639)
(-1,233916; 9,989738E-05; -2,837189)
(-1,223947; 9,989738E-05; -2,837974)
(-1,213977; 0,0001000166; -2,838747)
(-1,204006; 0,0001000166; -2,839506)
(-1,194034; 9,989738E-05; -2,840253)
(-1,184061; 9,989738E-05; -2,840987)
(-1,174087; 0,0001000166; -2,841709)
(-1,164112; 0,0001000166; -2,842419)
(-1,154137; 9,989738E-05; -2,843117)
(-1,14416; 9,989738E-05; -2,843804)
(-1,134183; 0,0001000166; -2,844479)
(-1,124205; 0,0001000166; -2,845142)
(-1,114226; 9,989738E-05; -2,845794)
(-1,104247; 9,989738E-05; -2,846436)
(-1,094267; 0,0001000166; -2,847066)
(-1,084286; 0,0001000166; -2,847686)
(-1,074304; 9,989738E-05; -2,848295)
(-1,064322; 9,989738E-05; -2,848894)
(-1,05434; 0,0001000166; -2,849483)
(-1,044357; 0,0001000166; -2,850061)
(-1,034373; 9,989738E-05; -2,85063)
(-1,024388; 9,989738E-05; -2,851189)
(-1,014403; 0,0001000166; -2,851739)
(-1,004418; 0,0001000166; -2,852279)
(-0,9944322; 9,989738E-05; -2,85281)
(-0,9844459; 9,989738E-05; -2,853332)
(-0,974459; 0,0001000166; -2,853845)
(-0,9644718; 0,0001000166; -2,85435)
(-0,954484; 9,989738E-05; -2,854845)
(-0,9444959; 9,989738E-05; -2,855332)
(-0,9345074; 0,0001000166; -2,855811)
(-0,9245185; 0,0001000166; -2,856282)
(-0,9145291; 9,989738E-05; -2,856744)
(-0,9045395; 9,989738E-05; -2,857198)
(-0,8945491; 0,0001000166; -2,857637)
(-0,8845581; 0,0001000166; -2,858061)
(-0,8745664; 9,989738E-05; -2,858469)
(-0,8645741; 9,989738E-05; -2,858862)
(-0,8545813; 0,0001000166; -2,859241)
(-0,8445879; 0,0001000166; -2,859604)
(-0,834594; 9,989738E-05; -2,859954)
(-0,8245996; 9,989738E-05; -2,860289)
(-0,8146048; 0,0001000166; -2,86061)
(-0,8046095; 0,0001000166; -2,860917)
(-0,7946138; 9,989738E-05; -2,861211)
(-0,7846177; 9,989738E-05; -2,861491)
(-0,7746213; 0,0001000166; -2,861758)
(-0,7646245; 0,0001000166; -2,862011)
(-0,7546274; 9,989738E-05; -2,862252)
(-0,74463; 9,989738E-05; -2,86248)
(-0,7346323; 0,0001000166; -2,862695)
(-0,7246344; 0,0001000166; -2,862898)
(-0,7146362; 9,989738E-05; -2,863089)
(-0,7046378; 9,989738E-05; -2,863268)
(-0,6946392; 0,0001000166; -2,863434)
(-0,6846404; 0,0001000166; -2,863589)
(-0,6746414; 9,989738E-05; -2,863732)
(-0,6646423; 9,989738E-05; -2,863864)
(-0,654643; 0,0001000166; -2,863985)
(-0,6446436; 0,0001000166; -2,864094)
(-0,6346441; 9,989738E-05; -2,864192)
(-0,6246445; 9,989738E-05; -2,86428)
(-0,6146448; 0,0001000166; -2,864357)
(-0,604645; 0,0001000166; -2,864423)
(-0,5946451; 9,989738E-05; -2,864478)
(-0,5846453; 9,989738E-05; -2,864524)
(-0,5746453; 0,0001000166; -2,864559)
(-0,5646453; 0,0001000166; -2,864585)
(-0,5546454; 9,989738E-05; -2,8646)
(-0,5446454; 9,989738E-05; -2,864606)
(-0,5346454; 0,0001000166; -2,864602)
(-0,5246454; 0,0001000166; -2,864589)
(-0,5146454; 9,989738E-05; -2,864566)
(-0,5046455; 9,989738E-05; -2,864534)
(-0,4946455; 0,0001000166; -2,864493)
(-0,4846457; 0,0001000166; -2,864443)
(-0,4746458; 9,989738E-05; -2,864384)
(-0,4646461; 9,989738E-05; -2,864317)
(-0,4546463; 0,0001000166; -2,864241)
(-0,4446467; 0,0001000166; -2,864156)
(-0,4346471; 9,989738E-05; -2,864063)
(-0,4246477; 9,989738E-05; -2,863962)
(-0,4146483; 0,0001000166; -2,863853)
(-0,4046489; 0,0001000166; -2,863735)
(-0,3946497; 9,989738E-05; -2,86361)
(-0,3846506; 9,989738E-05; -2,863476)
(-0,3746516; 0,0001000166; -2,863335)
(-0,3646527; 0,0001000166; -2,863187)
(-0,3546539; 9,989738E-05; -2,863031)
(-0,3446553; 9,989738E-05; -2,862867)
(-0,3346567; 0,0001000166; -2,862696)
(-0,3246583; 0,0001000166; -2,862518)
(-0,31466; 9,989738E-05; -2,862333)
(-0,3046619; 9,989738E-05; -2,862141)
(-0,2946639; 0,0001000166; -2,861941)
(-0,284666; 0,0001000166; -2,861735)
(-0,2746682; 9,989738E-05; -2,861522)
(-0,2646707; 9,989738E-05; -2,861303)
(-0,2546732; 0,0001000166; -2,861077)
(-0,2446759; 0,0001000166; -2,860844)
(-0,2346788; 9,989738E-05; -2,860605)
(-0,2246818; 9,989738E-05; -2,86036)
(-0,214685; 0,0001000166; -2,860108)
(-0,2046883; 0,0001000166; -2,85985)
(-0,1946918; 9,989738E-05; -2,859586)
(-0,1846954; 9,989738E-05; -2,859317)
(-0,1746992; 0,0001000166; -2,859041)
(-0,1647032; 0,0001000166; -2,858759)
(-0,1547073; 9,989738E-05; -2,858472)
(-0,1447116; 9,989738E-05; -2,858178)
(-0,1347161; 0,0001000166; -2,85788)
(-0,1247207; 0,0001000166; -2,857575)
(-0,1147255; 9,989738E-05; -2,857265)
(-0,1047305; 9,989738E-05; -2,85695)
(-0,09473564; 0,0001000166; -2,856629)
(-0,08474096; 0,0001000166; -2,856303)
(-0,07474645; 9,989738E-05; -2,855972)
(-0,06475212; 9,989738E-05; -2,855635)
(-0,05475795; 0,0001000166; -2,855294)
(-0,04476396; 0,0001000166; -2,854947)
(-0,03477015; 9,989738E-05; -2,854595)
(-0,02477651; 9,989738E-05; -2,854239)
(-0,01478304; 0,0001000166; -2,853877)
(-0,004789753; 0,0001000166; -2,853511)
(0,00520336; 9,989738E-05; -2,85314)
(0,0151963; 9,989738E-05; -2,852764)
(0,02518906; 0,0001000166; -2,852384)
(0,03518164; 0,0001000166; -2,851999)
(0,04517405; 9,989738E-05; -2,851609)
(0,05516628; 0,0001000166; -2,851215)
(0,06515833; 0,0001000166; -2,850816)
(0,07515021; 9,989738E-05; -2,850413)
(0,0851419; 0,0001000166; -2,850006)
(0,09513343; 0,0001000166; -2,849594)
(0,1051248; 9,989738E-05; -2,849178)
(0,1151159; 0,0001000166; -2,848758)
(0,1251061; 0,0001000166; -2,848315)
(0,1350953; 9,989738E-05; -2,847849)
(0,1450834; 0,0001000166; -2,847361)
(0,1550703; 0,0001000166; -2,846851)
(0,1650561; 9,989738E-05; -2,846318)
(0,1750408; 0,0001000166; -2,845764)
(0,1850242; 0,0001000166; -2,845189)
(0,1950064; 9,989738E-05; -2,844592)
