(0; 0; 0; 1; 0; 0; 0)
(-0,2091491; 1,009163; 0,3043218; 0,7796836; -0,1276982; -0,6121073; 0,03333817)
(-0,2223682; 1,085715; 0,2999415; 0,7816866; -0,1165917; -0,6078133; 0,07704192)
(-0,2223682; 1,085715; 0,2999415; 0,7816866; -0,1165917; -0,6078133; 0,07704192)
(-0,2283933; 1,144391; 0,3002863; 0,7892548; -0,1082671; -0,5966459; 0,09679229)
(-0,2283933; 1,144391; 0,3002863; 0,7892548; -0,1082671; -0,5966459; 0,09679229)
(-0,2317004; 1,233371; 0,3030429; 0,8002722; -0,1072829; -0,5771861; 0,1221111)
(-0,2350066; 1,279688; 0,3044696; 0,8035403; -0,09615833; -0,5703; 0,1408353)
(-0,2350066; 1,279688; 0,3044696; 0,8035403; -0,09615833; -0,5703; 0,1408353)
(-0,2358692; 1,288118; 0,3047452; 0,8033866; -0,09354864; -0,5690108; 0,1484769)
(-0,2358692; 1,288118; 0,3047452; 0,8033866; -0,09354864; -0,5690108; 0,1484769)
(-0,2411845; 1,350217; 0,3068247; 0,8038921; -0,06643476; -0,5573729; 0,1966705)
(-0,2427952; 1,376018; 0,3080478; 0,8037364; -0,04875222; -0,5496326; 0,2225644)
(-0,2427952; 1,376018; 0,3080478; 0,8037364; -0,04875222; -0,5496326; 0,2225644)
(-0,2429008; 1,409908; 0,3098497; 0,8028363; -0,02750307; -0,5362662; 0,2590676)
(-0,2429008; 1,409908; 0,3098497; 0,8028363; -0,02750307; -0,5362662; 0,2590676)
(-0,2420652; 1,409559; 0,3101254; 0,8034853; -0,02758276; -0,5349424; 0,259783)
(-0,2397738; 1,459247; 0,3137259; 0,805997; 0,005344587; -0,5089801; 0,3021252)
(-0,2397738; 1,459247; 0,3137259; 0,805997; 0,005344587; -0,5089801; 0,3021252)
(-0,236166; 1,489518; 0,3163004; 0,8058527; 0,02460613; -0,4988438; 0,3180424)
(-0,236166; 1,489518; 0,3163004; 0,8058527; 0,02460613; -0,4988438; 0,3180424)
(-0,232137; 1,517817; 0,3191681; 0,8069862; 0,04027861; -0,491579; 0,3248091)
(-0,2309146; 1,529825; 0,3200536; 0,807581; 0,0486356; -0,4968099; 0,3140502)
(-0,2309146; 1,529825; 0,3200536; 0,807581; 0,0486356; -0,4968099; 0,3140502)
(-0,2279272; 1,559089; 0,3205624; 0,8088073; 0,06328446; -0,5073166; 0,290613)
(-0,2279272; 1,559089; 0,3205624; 0,8088073; 0,06328446; -0,5073166; 0,290613)
(-0,2257597; 1,579848; 0,3209419; 0,8058301; 0,07406166; -0,5264819; 0,2607099)
(-0,2236605; 1,588749; 0,3223639; 0,8070321; 0,08020332; -0,5297423; 0,2482735)
(-0,2236605; 1,588749; 0,3223639; 0,8070321; 0,08020332; -0,5297423; 0,2482735)
