(0; 0; 0)
(0; 0; 0)
(-0,01947194; 0,0001000166; 0,004565467)
(-0,0389363; 0,0001000166; 0,009163134)
(-0,05839366; 0,0001000166; 0,01379037)
(-0,07784411; 9,989738E-05; 0,01844653)
(-0,09728777; 0,0001000166; 0,02313097)
(-0,1167247; 0,0001000166; 0,0278431)
(-0,1361551; 9,989738E-05; 0,0325823)
(-0,155579; 0,0001000166; 0,03734798)
(-0,1749955; 0,0001000166; 0,04214401)
(-0,1944045; 9,989738E-05; 0,04696982)
(-0,2138063; 0,0001000166; 0,05182486)
(-0,2332009; 0,0001000166; 0,05670858)
(-0,2525883; 9,989738E-05; 0,06162043)
(-0,2719688; 0,0001000166; 0,06655991)
(-0,2913423; 0,0001000166; 0,0715265)
(-0,310709; 9,989738E-05; 0,0765197)
(-0,3300689; 0,0001000166; 0,08153901)
(-0,3494221; 0,0001000166; 0,08658397)
(-0,3687688; 9,989738E-05; 0,0916541)
(-0,388109; 0,0001000166; 0,09674894)
(-0,4074427; 0,0001000166; 0,101868)
(-0,4267702; 9,989738E-05; 0,107011)
(-0,4460914; 0,0001000166; 0,1121773)
(-0,4654064; 0,0001000166; 0,1173667)
(-0,4847154; 9,989738E-05; 0,1225786)
(-0,5040184; 0,0001000166; 0,1278127)
(-0,5233154; 0,0001000166; 0,1330686)
(-0,5426066; 9,989738E-05; 0,1383459)
(-0,561892; 0,0001000166; 0,1436443)
(-0,5811717; 0,0001000166; 0,1489634)
(-0,6004458; 9,989738E-05; 0,1543028)
(-0,6197143; 9,989738E-05; 0,1596622)
(-0,6389774; 0,0001000166; 0,1650413)
(-0,6582351; 0,0001000166; 0,1704397)
(-0,6774874; 9,989738E-05; 0,1758572)
(-0,6967344; 0,0001000166; 0,1812933)
(-0,7159762; 0,0001000166; 0,1867478)
(-0,7352129; 9,989738E-05; 0,1922205)
(-0,7544445; 0,0001000166; 0,1977109)
(-0,7736711; 0,0001000166; 0,203219)
(-0,7928928; 9,989738E-05; 0,2087442)
(-0,8121095; 0,0001000166; 0,2142865)
(-0,8313214; 0,0001000166; 0,2198456)
(-0,8505285; 9,989738E-05; 0,2254211)
(-0,8697309; 0,0001000166; 0,2310129)
