(0; 0; 0; 1; 0; 0; 0)
(0,9337804; 1,329692; 1,975079; 0,5702985; 0,0915146; 0,7901384; -0,2051002)
(0,9262671; 1,324578; 1,979633; 0,569794; 0,0983905; 0,789472; -0,2058836)
(0,9262671; 1,324578; 1,979633; 0,569794; 0,0983905; 0,789472; -0,2058836)
(0,9186275; 1,313599; 1,998291; 0,565488; 0,1059826; 0,7901048; -0,2114842)
(0,9186275; 1,313599; 1,998291; 0,565488; 0,1059826; 0,7901048; -0,2114842)
(0,9129846; 1,310041; 2,014503; 0,5667964; 0,1061492; 0,7878404; -0,2162908)
(0,9086154; 1,30593; 2,03387; 0,5669049; 0,1042487; 0,7879613; -0,2164904)
(0,9086154; 1,30593; 2,03387; 0,5669049; 0,1042487; 0,7879613; -0,2164904)
(0,9065416; 1,301817; 2,04809; 0,5640363; 0,1073844; 0,7886996; -0,2197376)
(0,9065416; 1,301817; 2,04809; 0,5640363; 0,1073844; 0,7886996; -0,2197376)
(0,9042572; 1,2985; 2,0607; 0,5601465; 0,1101082; 0,7892285; -0,2263417)
(0,9015187; 1,295156; 2,073029; 0,5537206; 0,1116955; 0,7921094; -0,2312583)
(0,9015187; 1,295156; 2,073029; 0,5537206; 0,1116955; 0,7921094; -0,2312583)
(0,8986427; 1,291119; 2,08696; 0,5467004; 0,113292; 0,7968087; -0,2310401)
(0,8986427; 1,291119; 2,08696; 0,5467004; 0,113292; 0,7968087; -0,2310401)
(0,895928; 1,286899; 2,1007; 0,5448502; 0,1159818; 0,7974592; -0,2318306)
(0,8941233; 1,283338; 2,11254; 0,5459244; 0,1147042; 0,795832; -0,2355017)
(0,8941233; 1,283338; 2,11254; 0,5459244; 0,1147042; 0,795832; -0,2355017)
(0,8929783; 1,278258; 2,127439; 0,5444288; 0,1123684; 0,7963146; -0,2384404)
(0,8929783; 1,278258; 2,127439; 0,5444288; 0,1123684; 0,7963146; -0,2384404)
(0,8938287; 1,271212; 2,145681; 0,5408477; 0,11821; 0,7966624; -0,2425682)
(0,8956516; 1,266238; 2,156453; 0,5419608; 0,1229852; 0,7934487; -0,2481782)
(0,8956516; 1,266238; 2,156453; 0,5419608; 0,1229852; 0,7934487; -0,2481782)
(0,8975171; 1,260367; 2,16601; 0,5384223; 0,1242011; 0,7941564; -0,2529649)
(0,8975171; 1,260367; 2,16601; 0,5384223; 0,1242011; 0,7941564; -0,2529649)
(0,8996056; 1,25395; 2,173816; 0,533346; 0,1288048; 0,7954709; -0,2572499)
(0,9011774; 1,249901; 2,17835; 0,5313762; 0,1295733; 0,7958434; -0,2597756)
(0,9011774; 1,249901; 2,17835; 0,5313762; 0,1295733; 0,7958434; -0,2597756)
(0,9030347; 1,257653; 2,177617; 0,5582681; 0,08536624; 0,7764559; -0,2795812)
(0,9030347; 1,257653; 2,177617; 0,5582681; 0,08536624; 0,7764559; -0,2795812)
(0,9065721; 1,235943; 2,180001; 0,5539565; 0,08689182; 0,7790449; -0,2804835)
(0,9116184; 1,233373; 2,18852; 0,5479519; 0,09216563; 0,783148; -0,2791659)
(0,9116184; 1,233373; 2,18852; 0,5479519; 0,09216563; 0,783148; -0,2791659)
(0,91939; 1,231645; 2,190949; 0,5395332; 0,09819043; 0,7884882; -0,2784762)
(0,91939; 1,231645; 2,190949; 0,5395332; 0,09819043; 0,7884882; -0,2784762)
(0,9286536; 1,231127; 2,190199; 0,5354416; 0,1017581; 0,7905601; -0,2792176)
(0,9357888; 1,228584; 2,188974; 0,5302273; 0,1042888; 0,792628; -0,2823539)
(0,9357888; 1,228584; 2,188974; 0,5302273; 0,1042888; 0,792628; -0,2823539)
(0,9449209; 1,227088; 2,188123; 0,5249199; 0,1062894; 0,7960443; -0,2819133)
(0,9449209; 1,227088; 2,188123; 0,5249199; 0,1062894; 0,7960443; -0,2819133)
(0,9536648; 1,224881; 2,184947; 0,5210361; 0,1073321; 0,7989501; -0,2804995)
(0,9631677; 1,223116; 2,181724; 0,5153989; 0,1065686; 0,8021385; -0,2821012)
(0,9631677; 1,223116; 2,181724; 0,5153989; 0,1065686; 0,8021385; -0,2821012)
