(0; 0; 0; 1; 0; 0; 0)
(-1,449194; 0,8178588; 2,393289; -0,5301091; -0,05445832; 0,8446824; -0,05030185)
(-1,449256; 0,8179082; 2,393269; -0,5301191; -0,0544767; 0,8446752; -0,05029836)
(-1,449256; 0,8179082; 2,393269; -0,5301191; -0,0544767; 0,8446752; -0,05029836)
(-1,44923; 0,8178953; 2,393259; -0,5300862; -0,05444166; 0,8446942; -0,05036371)
(-1,44923; 0,8178953; 2,393259; -0,5300862; -0,05444166; 0,8446942; -0,05036371)
(-1,449195; 0,8178886; 2,393282; -0,530118; -0,05447283; 0,844674; -0,05033416)
(-1,449233; 0,8178988; 2,393302; -0,5300902; -0,05443303; 0,8446925; -0,05035816)
(-1,449233; 0,8178988; 2,393302; -0,5300902; -0,05443303; 0,8446925; -0,05035816)
(-1,449241; 0,8179033; 2,393309; -0,5300811; -0,05441959; 0,8447008; -0,05032953)
(-1,449241; 0,8179033; 2,393309; -0,5300811; -0,05441959; 0,8447008; -0,05032953)
(-1,4492; 0,8179296; 2,393281; -0,5300902; -0,05448487; 0,8446926; -0,05029978)
(-1,449196; 0,8179219; 2,393227; -0,5301061; -0,05437376; 0,8446871; -0,05034666)
(-1,449196; 0,8179219; 2,393227; -0,5301061; -0,05437376; 0,8446871; -0,05034666)
(-1,449187; 0,8179621; 2,393239; -0,5301127; -0,05443383; 0,8446794; -0,05034171)
(-1,449187; 0,8179621; 2,393239; -0,5301127; -0,05443383; 0,8446794; -0,05034171)
(-1,449207; 0,8179537; 2,39325; -0,5301501; -0,05445397; 0,8446526; -0,05037505)
(-1,449208; 0,8179153; 2,393266; -0,530125; -0,05442419; 0,8446712; -0,0503599)
(-1,449208; 0,8179153; 2,393266; -0,530125; -0,05442419; 0,8446712; -0,0503599)
(-1,44921; 0,8179107; 2,393236; -0,5301405; -0,05439379; 0,8446638; -0,05035352)
(-1,44921; 0,8179107; 2,393236; -0,5301405; -0,05439379; 0,8446638; -0,05035352)
(-1,449209; 0,8178904; 2,393213; -0,5300723; -0,05442705; 0,8447021; -0,05039418)
(-1,449226; 0,8179063; 2,393216; -0,5301123; -0,05447682; 0,8446766; -0,05034745)
(-1,449226; 0,8179063; 2,393216; -0,5301123; -0,05447682; 0,8446766; -0,05034745)
(-1,449246; 0,8179017; 2,393209; -0,5301134; -0,05433757; 0,8446872; -0,05030733)
(-1,449246; 0,8179017; 2,393209; -0,5301134; -0,05433757; 0,8446872; -0,05030733)
(-1,449211; 0,8179055; 2,393254; -0,5300978; -0,05442943; 0,8446898; -0,05032811)
(-1,449212; 0,817874; 2,393316; -0,5301538; -0,05443738; 0,8446556; -0,05030332)
(-1,449212; 0,817874; 2,393316; -0,5301538; -0,05443738; 0,8446556; -0,05030332)
(-1,449191; 0,8178667; 2,393307; -0,530091; -0,0543973; 0,8446984; -0,05028983)
(-1,449191; 0,8178667; 2,393307; -0,530091; -0,0543973; 0,8446984; -0,05028983)
(-1,449173; 0,8178953; 2,393305; -0,5300996; -0,05438113; 0,8446927; -0,05031295)
(-1,449142; 0,8178997; 2,393318; -0,5300627; -0,05434441; 0,8447195; -0,05029173)
(-1,449142; 0,8178997; 2,393318; -0,5300627; -0,05434441; 0,8447195; -0,05029173)
(-1,449207; 0,8179122; 2,393394; -0,5300975; -0,05439218; 0,844692; -0,05033473)
(-1,449207; 0,8179122; 2,393394; -0,5300975; -0,05439218; 0,844692; -0,05033473)
(-1,44921; 0,8178843; 2,393309; -0,5301378; -0,05435873; 0,8446659; -0,05038357)
(-1,449211; 0,8178653; 2,393273; -0,5300811; -0,05428208; 0,8447009; -0,05047695)
(-1,449211; 0,8178653; 2,393273; -0,5300811; -0,05428208; 0,8447009; -0,05047695)
(-1,449225; 0,8178607; 2,393306; -0,5300701; -0,05435689; 0,8447117; -0,05033103)
(-1,449225; 0,8178607; 2,393306; -0,5300701; -0,05435689; 0,8447117; -0,05033103)
(-1,449231; 0,8178738; 2,393381; -0,5301091; -0,05445816; 0,8446789; -0,05036107)
(-1,449143; 0,8178624; 2,393364; -0,5301008; -0,05436053; 0,8446898; -0,0503701)
(-1,449143; 0,8178624; 2,393364; -0,5301008; -0,05436053; 0,8446898; -0,0503701)
(-1,449122; 0,8178188; 2,393391; -0,5301246; -0,0543846; 0,8446783; -0,05028701)
(-1,449122; 0,8178188; 2,393391; -0,5301246; -0,0543846; 0,8446783; -0,05028701)
(-1,449161; 0,8178757; 2,393344; -0,530189; -0,05440388; 0,8446342; -0,05032882)
(-1,449163; 0,8178889; 2,393269; -0,5301814; -0,05437059; 0,844638; -0,05038002)
(-1,449163; 0,8178889; 2,393269; -0,5301814; -0,05437059; 0,844638; -0,05038002)
(-1,449204; 0,8178833; 2,393252; -0,5301658; -0,05438172; 0,844649; -0,05034777)
(-1,449204; 0,8178833; 2,393252; -0,5301658; -0,05438172; 0,844649; -0,05034777)
(-1,449239; 0,8179028; 2,393231; -0,5301124; -0,05440909; 0,8446795; -0,05036813)
(-1,449208; 0,8178825; 2,393302; -0,5301396; -0,05441267; 0,8446599; -0,05040753)
(-1,449208; 0,8178825; 2,393302; -0,5301396; -0,05441267; 0,8446599; -0,05040753)
(-1,449178; 0,8178701; 2,393274; -0,5301571; -0,05429793; 0,8446561; -0,05041112)
(-1,449178; 0,8178701; 2,393274; -0,5301571; -0,05429793; 0,8446561; -0,05041112)
(-1,449212; 0,8179334; 2,39327; -0,5301809; -0,05447828; 0,8446319; -0,0503732)
(-1,449205; 0,8179358; 2,39327; -0,5301201; -0,05438703; 0,8446762; -0,05036845)
(-1,449205; 0,8179358; 2,39327; -0,5301201; -0,05438703; 0,8446762; -0,05036845)
(-1,44921; 0,8179234; 2,393279; -0,5301316; -0,0543021; 0,8446717; -0,05041429)
(-1,44921; 0,8179234; 2,393279; -0,5301316; -0,0543021; 0,8446717; -0,05041429)
(-1,449234; 0,8179197; 2,393296; -0,5300868; -0,05439324; 0,8446975; -0,05035327)
(-1,449279; 0,8178688; 2,393301; -0,5301484; -0,05435591; 0,8446647; -0,05029614)
(-1,449279; 0,8178688; 2,393301; -0,5301484; -0,05435591; 0,8446647; -0,05029614)
(-1,44925; 0,8178647; 2,393243; -0,53017; -0,05439423; 0,8446459; -0,05034329)
(-1,44925; 0,8178647; 2,393243; -0,53017; -0,05439423; 0,8446459; -0,05034329)
(-1,449216; 0,8178629; 2,393241; -0,5301401; -0,05434949; 0,8446709; -0,05028636)
(-1,449138; 0,8178725; 2,393188; -0,5301377; -0,05445255; 0,8446605; -0,05037424)
(-1,449138; 0,8178725; 2,393188; -0,5301377; -0,05445255; 0,8446605; -0,05037424)
(-1,449167; 0,8177931; 2,393239; -0,5301014; -0,05432614; 0,8446912; -0,05037799)
(-1,449167; 0,8177931; 2,393239; -0,5301014; -0,05432614; 0,8446912; -0,05037799)
(-1,449273; 0,8178799; 2,393249; -0,5301316; -0,05446085; 0,8446638; -0,05037513)
(-1,449313; 0,8178796; 2,393275; -0,5301712; -0,05442018; 0,8446447; -0,05032212)
(-1,449313; 0,8178796; 2,393275; -0,5301712; -0,05442018; 0,8446447; -0,05032212)
(-1,449262; 0,8178805; 2,393352; -0,5301505; -0,05438972; 0,8446581; -0,05034868)
(-1,449262; 0,8178805; 2,393352; -0,5301505; -0,05438972; 0,8446581; -0,05034868)
